,pos,vel,angle,depth,width,res-force
1474,2.0,12.60852,0.18904,2.54191,3.0,102740.13395614887
1475,2.0,12.63133,2.34887,2.71294,2.0,51503.25050166761
1476,2.0,12.63553,1.89038,4.18864,1.0,53749.78201130594
1477,2.0,12.76275,2.10162,3.42769,3.0,53674.80703233533
1478,2.0,12.77776,1.95099,3.53931,3.0,53351.40158268257
1479,2.0,12.78136,0.07321,3.74095,1.0,115998.40254810735
1480,2.0,12.83117,0.97339,3.09042,1.0,71041.68706811825
1481,2.0,12.84797,0.72254,3.57892,1.0,81326.01050501093
1482,2.0,12.86117,0.41588,2.70514,2.0,94033.23529007619
1483,2.0,12.87618,0.79756,3.93659,3.0,73616.83543207703
1484,2.0,12.91158,0.78136,2.61812,2.0,78741.31572635876
1485,2.0,12.93319,0.55271,4.93579,3.0,77273.72682210298
1486,2.0,12.93379,1.54651,4.56431,1.0,59110.27722770327
1487,2.0,12.95599,1.38868,2.5155,2.0,57856.57752189548
1488,2.0,12.95839,1.004,2.70634,3.0,70243.86770468681
1489,2.0,12.95959,0.05641,3.0118,3.0,104180.4289932091
1490,2.0,12.96799,1.70494,2.75855,3.0,57634.331417855006
1491,2.0,12.9878,1.82797,4.88358,3.0,55853.694108705604
1492,2.0,13.0208,0.34267,3.08622,3.0,94815.50530624736
1493,2.0,13.02741,0.13203,2.0228,1.0,120737.01591304898
1494,2.0,13.03401,0.22805,3.03581,1.0,110011.60480419095
1495,2.0,13.06821,2.70354,2.34267,3.0,52319.07730428079
1496,2.0,13.09582,1.69234,4.002,3.0,57452.608921230036
1497,2.0,13.10002,1.75475,2.28746,3.0,57305.961335469205
1498,2.0,13.13003,1.19544,3.40968,3.0,68806.72986347297
1499,2.0,13.13483,0.16803,4.67714,2.0,98004.57610810972
1500,2.0,13.15283,0.96079,3.87718,1.0,74721.97218786912
1501,2.0,13.15343,2.66273,4.53551,2.0,51378.70302910643
1502,2.0,13.21524,0.4885,2.96859,2.0,86539.04368126395
1503,2.0,13.22785,1.71694,2.18724,1.0,54130.79519349193
1504,2.0,13.23865,1.86277,4.46589,1.0,55502.7686304118
1505,2.0,13.27345,0.61752,4.21144,2.0,79054.31268477355
1506,2.0,13.30286,0.16383,4.88058,1.0,109312.65589919823
1507,2.0,13.31846,0.40028,2.57491,3.0,94440.2955042194
1508,2.0,13.33227,2.63273,2.76515,1.0,53002.41063525531
1509,2.0,13.39348,0.45789,4.46289,3.0,87164.33337028566
1510,2.0,13.39708,1.22484,3.87297,1.0,67882.30879089078
1511,2.0,13.43669,2.93699,3.78836,1.0,52795.87341260908
1512,2.0,13.47209,2.06621,2.04081,2.0,54627.703058556435
1513,2.0,13.47269,0.52811,2.80296,1.0,95415.62899669741
1514,2.0,13.4829,0.38648,4.78876,3.0,92546.78762789424
1515,2.0,13.4889,0.64993,4.05001,3.0,78913.65480143506
1516,2.0,13.5135,0.03721,4.18084,3.0,109221.402080965
1517,2.0,13.56091,2.63753,3.40188,2.0,52374.89602571042
1518,2.0,13.57952,2.26425,2.24365,1.0,51404.85412122876
1519,2.0,13.59752,0.58032,4.22404,3.0,82637.4716728516
1520,2.0,13.60112,2.57932,3.45169,3.0,50178.47395519278
1521,2.0,13.63113,2.60332,4.68314,1.0,49423.835990524014
1522,2.0,13.65213,2.88778,4.96879,1.0,50361.174002396736
1523,2.0,13.65393,2.61772,3.68754,2.0,50137.91657007717
1524,2.0,13.67854,0.41228,2.68894,2.0,96245.32123008733
1525,2.0,13.69774,0.43989,3.19664,1.0,101963.06568801435
1526,2.0,13.70914,0.93919,4.37888,1.0,75605.70508619462
1527,2.0,13.71514,0.15303,4.997,2.0,102361.94317589531
1528,2.0,13.71754,0.91218,4.52771,1.0,76439.8270607482
1529,2.0,13.73015,1.12342,2.24905,1.0,71662.77981582937
1530,2.0,13.73615,0.62352,2.46569,2.0,82621.80857954422
1531,2.0,13.73795,2.37648,3.04661,3.0,49618.29064553002
1532,2.0,13.74155,1.15343,2.27966,1.0,71493.14843024318
1533,2.0,13.79256,0.71534,4.02781,2.0,79514.59667603204
1534,2.0,13.81176,2.59312,3.34847,1.0,51532.53658689561
1535,2.0,13.92579,2.78816,3.37247,3.0,50519.60690640682
1536,2.0,13.92879,1.80156,4.67473,1.0,57958.13524840685
1537,2.0,13.93539,1.36947,2.20524,3.0,65800.7762737457
1538,2.0,13.94259,1.17443,3.77395,2.0,69903.61681166354
1539,2.0,14.0038,0.04261,2.33607,2.0,108977.32587915822
1540,2.0,14.0128,1.75235,2.80836,1.0,55324.334199666584
1541,2.0,14.04941,0.77415,2.32106,3.0,79848.2624977346
1542,2.0,14.06981,0.65113,4.25045,2.0,77793.58167693313
1543,2.0,14.07101,1.71994,4.5079,2.0,56992.68786184096
1544,2.0,14.09562,1.71154,4.68734,3.0,57292.99037378134
1545,2.0,14.16703,0.08642,4.83917,3.0,105114.37470435195
1546,2.0,14.16763,2.78516,4.94839,2.0,52379.225922306716
1547,2.0,14.18204,2.09802,2.05581,3.0,53095.771269530735
1548,2.0,14.19104,2.69334,4.0218,1.0,50916.48887353386
1549,2.0,14.20844,2.84577,3.74755,1.0,51486.289168239025
1550,2.0,14.23965,1.77395,2.96619,2.0,52991.01374653003
1551,2.0,14.27626,1.24105,3.81056,2.0,70762.09962486179
1552,2.0,14.31526,1.53451,3.79556,3.0,61954.569482933206
1553,2.0,14.32907,1.46609,4.10402,2.0,64949.194172886775
1554,2.0,14.33987,1.9954,4.90998,2.0,54141.64526962007
1555,2.0,14.37227,1.11682,2.76095,3.0,72605.93888209047
1556,2.0,14.40468,1.58012,2.015,3.0,62894.31809723144
1557,2.0,14.4869,2.20064,2.68174,2.0,54183.7523905492
1558,2.0,14.4995,2.72154,3.32026,3.0,49081.2743790554
1559,2.0,14.54151,1.5225,4.23305,3.0,63316.19895646871
1560,2.0,14.55111,0.21604,3.9828,1.0,109220.83250750258
1561,2.0,14.56071,1.45709,2.68954,3.0,63781.08278238143
1562,2.0,14.56971,0.54251,4.74255,1.0,94721.92749293683
1563,2.0,14.63813,0.4765,4.11782,2.0,91553.0718830441
1564,2.0,14.64653,2.75395,4.75275,2.0,49822.31439148228
1565,2.0,14.69214,0.93859,3.65453,2.0,78811.23026219249
1566,2.0,14.71734,1.43429,2.15483,1.0,62986.70644886816
1567,2.0,14.74675,0.24425,4.78216,3.0,97395.90000078734
1568,2.0,14.78276,2.60092,4.84757,3.0,51519.59240268558
1569,2.0,14.78816,1.86817,4.4863,3.0,59506.97383659295
1570,2.0,14.81156,1.84417,2.56651,3.0,58956.211351662045
1571,2.0,14.83377,2.0014,2.96799,3.0,57275.56270973388
1572,2.0,14.88538,1.81416,2.84197,2.0,58559.10563552804
1573,2.0,14.91418,0.86957,4.70654,1.0,78456.1696225591
1574,2.0,14.94659,2.34767,4.67894,3.0,52925.481280387896
1575,2.0,14.95079,2.71134,2.15543,2.0,48711.64810000889
1576,2.0,14.95139,1.09522,2.63493,1.0,76081.78593306668
1577,2.0,14.95499,2.5169,2.37868,2.0,52305.25630792591
1578,2.0,14.96159,0.60372,3.16003,3.0,78668.14588181586
1579,20.0,12.018,0.9914,3.52551,3.0,69155.54790013845
1580,20.0,12.0216,2.36327,4.15383,3.0,53871.11401785935
1581,20.0,12.03181,2.53791,4.994,3.0,53371.11630291564
1582,20.0,12.04201,1.30706,4.57812,2.0,62854.72137328551
1583,20.0,12.04381,2.014,4.82597,1.0,53384.747077296044
1584,20.0,12.04621,0.75735,3.28186,3.0,71443.73652219222
1585,20.0,12.08642,1.29026,4.92679,3.0,64369.28514443107
1586,20.0,12.10022,0.24545,3.90298,1.0,101327.89025585054
1587,20.0,12.17223,0.4825,2.34387,3.0,78228.0300785082
1588,20.0,12.17524,1.61732,2.35407,1.0,57183.23981324626
1589,20.0,12.19264,0.28086,2.63253,1.0,93891.26287237211
1590,20.0,12.19324,2.64113,4.40288,3.0,53087.6843042085
1591,20.0,12.19624,0.74355,4.78096,2.0,72722.33043685801
1592,20.0,12.20704,0.34627,3.61552,2.0,82729.67327909406
1593,20.0,12.21004,2.66093,2.22505,3.0,54635.984132287595
1594,20.0,12.22324,2.43349,4.47249,3.0,52595.75598338669
1595,20.0,12.22805,1.20984,4.75395,2.0,66240.45149898775
1596,20.0,12.23225,1.25485,2.0168,3.0,64229.520736667466
1597,20.0,12.25505,2.78996,3.73495,2.0,52142.343126429194
1598,20.0,12.27185,1.71514,2.68714,1.0,56338.29469413736
1599,20.0,12.27786,1.46729,3.97079,1.0,59032.62875854408
1600,20.0,12.34687,2.14723,3.85317,3.0,54836.718900308406
1601,20.0,12.38288,1.58552,4.38188,3.0,57312.4175140022
1602,20.0,12.44109,0.62713,3.28306,3.0,72395.92643938432
1603,20.0,12.45309,0.52571,4.02901,2.0,83436.07390509428
1604,20.0,12.54071,2.36987,2.64813,1.0,51425.14704203122
1605,20.0,12.56231,2.02841,3.03401,2.0,52191.44586743811
1606,20.0,12.58752,1.5057,3.4985,3.0,61786.47540208731
1607,20.0,12.59652,2.28226,4.91778,3.0,53416.68333337655
1608,20.0,12.59832,2.53071,4.0122,3.0,53866.89280385417
1609,20.0,12.60732,2.27866,4.43829,2.0,53678.07342949051
1610,20.0,12.61212,1.29266,4.82116,3.0,65540.74675053016
1611,20.0,12.62533,2.64773,3.42348,2.0,52287.619724743
1612,20.0,12.65233,1.89218,3.52791,1.0,54170.34840795321
1613,20.0,12.67153,1.58252,4.36747,2.0,58497.77863745927
1614,20.0,12.67213,1.0238,2.4891,1.0,72817.96995183389
1615,20.0,12.68474,0.63313,3.64133,3.0,70938.05551505419
1616,20.0,12.71594,0.09662,3.66773,3.0,99481.04737231681
1617,20.0,12.71774,2.54691,2.16023,3.0,53590.88158397891
1618,20.0,12.74955,0.90378,4.9802,2.0,72362.66724682819
1619,20.0,12.76035,0.021,2.60312,3.0,111521.42224266373
1620,20.0,12.80476,0.52511,4.68134,2.0,74442.94277304626
1621,20.0,12.81376,0.31026,4.71734,2.0,94039.76228470073
1622,20.0,12.84737,2.9874,4.19164,2.0,53537.050769091824
1623,20.0,12.85817,1.05921,4.84517,2.0,68757.8223900885
1624,20.0,12.87197,1.9846,4.43709,3.0,53619.5639993534
1625,20.0,12.90438,1.16603,4.92739,1.0,67044.7454046546
1626,20.0,12.92478,0.42428,2.10622,2.0,85273.70891526793
1627,20.0,12.94399,2.62252,2.63553,2.0,53004.100744391726
1628,20.0,12.95479,2.40888,4.18924,3.0,54205.50067904502
1629,20.0,13.03341,0.55631,3.91918,1.0,76631.19001533889
1630,20.0,13.04721,0.11282,2.19144,1.0,110636.34555359728
1631,20.0,13.08082,0.14523,4.4881,2.0,89356.5305915265
1632,20.0,13.12222,2.9826,2.93619,1.0,53518.94900851055
1633,20.0,13.12703,0.05821,2.11522,1.0,107279.10017135185
1634,20.0,13.13903,1.84057,2.42488,3.0,57150.397114176565
1635,20.0,13.16363,0.87317,3.06641,3.0,70191.35306952249
1636,20.0,13.17744,0.03361,2.68414,1.0,104677.92209571936
1637,20.0,13.21224,0.4813,3.37848,2.0,83836.88286131568
1638,20.0,13.22665,2.72454,2.24605,3.0,50810.724994078155
1639,20.0,13.23625,0.04981,4.54631,3.0,92963.00405573954
1640,20.0,13.28246,1.86697,2.30666,1.0,54977.98854080491
1641,20.0,13.29926,0.57732,2.03361,1.0,96535.93466463912
1642,20.0,13.30166,2.16223,3.19724,3.0,51054.08299389585
1643,20.0,13.33107,1.96659,4.39928,2.0,55176.97372876419
1644,20.0,13.33887,2.59912,2.81136,1.0,51732.391705729526
1645,20.0,13.34007,2.23785,3.70374,1.0,53286.06168610658
1646,20.0,13.34907,2.44909,4.82897,1.0,50696.61088109138
1647,20.0,13.36467,1.42529,3.12643,2.0,65366.889128731316
1648,20.0,13.37067,2.83257,3.95819,3.0,51418.086091941965
1649,20.0,13.38448,0.93319,3.57532,3.0,72241.35917332009
1650,20.0,13.42408,1.30286,4.35667,3.0,67243.20558891342
1651,20.0,13.44029,2.02661,4.39808,2.0,54563.11914914958
1652,20.0,13.4937,2.09142,4.07041,2.0,54094.29321405215
1653,20.0,13.54831,2.05721,3.95339,1.0,55562.140113331836
1654,20.0,13.57111,0.07682,2.89538,1.0,105969.70083158476
1655,20.0,13.58552,0.25565,2.92358,1.0,110300.25346163928
1656,20.0,13.60412,0.09062,4.61712,1.0,103286.43195122808
1657,20.0,13.60832,0.09422,4.37528,1.0,103796.80308154132
1658,20.0,13.62513,0.13323,4.43949,3.0,96962.47915532356
1659,20.0,13.63713,2.18624,4.19824,2.0,54582.07579967045
1660,20.0,13.70674,0.03241,3.67493,2.0,106926.90105371292
1661,20.0,13.72835,1.999,3.33827,1.0,52883.17060536234
1662,20.0,13.74755,0.92418,3.10302,1.0,72811.92558067986
1663,20.0,13.75655,0.88278,4.5139,1.0,74912.13227700013
1664,20.0,13.77816,2.67834,3.54771,2.0,50747.97208262355
1665,20.0,13.83697,0.54491,2.73035,1.0,80218.2318872297
1666,20.0,13.84057,1.28786,2.90378,2.0,68321.47177523466
1667,20.0,13.87958,0.44409,4.33027,3.0,80435.51910356926
1668,20.0,13.90238,2.39148,2.91098,2.0,52382.51375793307
1669,20.0,13.93599,1.65573,4.85957,2.0,58259.14963958159
1670,20.0,13.94499,0.78616,3.17564,3.0,75899.48332790477
1671,20.0,13.9804,0.69914,3.60232,1.0,78950.29496946812
1672,20.0,13.9828,2.19764,4.0044,3.0,51828.85621397654
1673,20.0,14.03141,2.04581,2.06781,1.0,54724.646118862
1674,20.0,14.03201,0.28866,4.72034,1.0,93104.17621162727
1675,20.0,14.03501,2.59672,3.92759,2.0,51586.66475729398
1676,20.0,14.04161,0.81856,3.61912,1.0,77660.11778350075
1677,20.0,14.04461,0.41948,4.42268,1.0,89585.14020975072
1678,20.0,14.04641,2.71614,3.4769,1.0,52464.126727014314
1679,20.0,14.10042,0.57852,4.39088,2.0,75066.17889147435
1680,20.0,14.15743,2.46589,4.03921,3.0,52871.89921974794
1681,20.0,14.22525,1.08682,3.62573,2.0,77603.37524781552
1682,20.0,14.22885,1.73495,2.4837,1.0,59258.622803530765
1683,20.0,14.23665,1.29926,3.30946,2.0,69822.9765615142
1684,20.0,14.24445,2.15683,2.04201,2.0,53624.33975282132
1685,20.0,14.27926,1.86877,2.61872,3.0,55495.37374296706
1686,20.0,14.28466,1.76495,3.78356,2.0,57767.685067979735
1687,20.0,14.39328,0.43029,4.82957,2.0,81621.46360794212
1688,20.0,14.39448,0.59232,3.69894,1.0,92801.84772923715
1689,20.0,14.42749,1.32386,3.53031,1.0,65697.42949133457
1690,20.0,14.44429,0.78316,4.58712,3.0,69207.0911868132
1691,20.0,14.4827,2.72515,4.17183,3.0,49840.2013836147
1692,20.0,14.5025,2.44249,3.32146,1.0,50152.22738573051
1693,20.0,14.5223,2.57151,4.94659,3.0,53747.84756471625
1694,20.0,14.5235,1.09342,3.60712,2.0,72740.58477217393
1695,20.0,14.53431,2.03981,2.70754,2.0,53191.88327059576
1696,20.0,14.56011,1.14503,3.26505,1.0,67555.87247128296
1697,20.0,14.58112,1.0172,2.80716,2.0,74705.76617861877
1698,20.0,14.58532,1.18524,4.82476,3.0,70100.38078335694
1699,20.0,14.63093,0.4837,3.9876,3.0,76383.30068947455
1700,20.0,14.65133,0.26165,2.76875,2.0,103704.8382822361
1701,20.0,14.67534,2.54451,4.991,2.0,52276.275610883604
1702,20.0,14.72334,2.68194,3.31666,3.0,53112.44825191731
1703,20.0,14.73895,0.80656,3.16783,2.0,71438.31419811894
1704,20.0,14.76055,2.59072,4.72214,3.0,51827.10476222829
1705,20.0,14.76235,1.83937,3.43549,2.0,59778.84182531758
1706,20.0,14.81696,0.64873,2.21184,1.0,82969.23294798353
1707,20.0,14.90278,2.45809,2.13923,3.0,53916.697054071294
1708,20.0,14.90338,0.9842,3.12883,3.0,72664.34328410469
1709,20.0,14.92979,2.69214,3.94499,2.0,50914.237520077804
1710,20.0,14.94299,1.5249,2.58932,2.0,62217.39360147379
1711,21.0,12.0078,1.72835,3.42288,2.0,54995.94928678503
1712,21.0,12.0162,2.30206,4.42028,3.0,53336.4303291197
1713,21.0,12.04141,2.96879,4.30386,2.0,52579.69996989303
1714,21.0,12.04801,0.27005,4.10162,1.0,105125.94559747145
1715,21.0,12.09482,1.984,3.29086,2.0,54511.606849988406
1716,21.0,12.12603,0.68174,3.29266,2.0,73231.43716208533
1717,21.0,12.17584,2.29426,3.85557,2.0,54163.12534474099
1718,21.0,12.20584,2.11602,2.61212,3.0,54018.25231595101
1719,21.0,12.20944,1.11262,4.4827,2.0,67974.65123089022
1720,21.0,12.21064,2.92859,3.18404,1.0,55135.099352542056
1721,21.0,12.22625,2.11242,3.4847,1.0,54131.23284028458
1722,21.0,12.26525,2.71554,4.36987,3.0,53388.937380811396
1723,21.0,12.29286,2.10942,2.43389,3.0,55205.65996161166
1724,21.0,12.31146,0.76275,3.12823,1.0,76909.62261194461
1725,21.0,12.31386,1.62092,4.12022,1.0,56323.87695894376
1726,21.0,12.32286,2.62793,3.76015,1.0,54957.432521241804
1727,21.0,12.33307,0.78256,4.24265,3.0,69355.9317073025
1728,21.0,12.33667,2.33087,3.04481,1.0,52919.32357479796
1729,21.0,12.34987,1.45109,2.56891,3.0,59882.95490375893
1730,21.0,12.37988,0.11462,2.83357,3.0,92025.03912644961
1731,21.0,12.38228,2.30386,4.95319,1.0,51971.45723284485
1732,21.0,12.38468,2.29126,3.64673,2.0,51262.98816801445
1733,21.0,12.40508,2.96579,3.41688,2.0,53130.32360746502
1734,21.0,12.41468,0.69254,2.13203,1.0,80911.69904255292
1735,21.0,12.42428,1.32987,3.66293,3.0,63208.9348176259
1736,21.0,12.43269,1.91978,2.69914,2.0,52827.91539998881
1737,21.0,12.46389,0.15003,2.39188,3.0,98334.39514836452
1738,21.0,12.5137,2.97359,3.12583,2.0,52959.821071686885
1739,21.0,12.57311,2.23725,3.94799,1.0,54747.041561544866
1740,21.0,12.57612,1.46669,2.76155,2.0,62894.08619915352
1741,21.0,12.59712,0.42068,4.43109,3.0,80356.22977847578
1742,21.0,12.59952,0.54071,3.35267,1.0,89971.37513033017
1743,21.0,12.60912,2.15803,4.59132,1.0,54168.000211743936
1744,21.0,12.63793,0.018,3.09942,1.0,105397.13543126761
1745,21.0,12.64453,2.32667,3.19964,3.0,53026.84274110731
1746,21.0,12.65413,1.28846,2.30426,2.0,64579.252840066314
1747,21.0,12.69254,0.94039,2.91698,3.0,73719.90818860364
1748,21.0,12.72194,0.68234,4.23245,2.0,72011.31632375218
1749,21.0,12.76575,1.47389,3.68214,2.0,61613.53103734917
1750,21.0,12.78556,0.11162,2.38288,1.0,112245.848132652
1751,21.0,12.80716,1.73375,4.28046,1.0,57653.99289755271
1752,21.0,12.81076,0.31926,4.67774,2.0,91809.11171578252
1753,21.0,12.82937,1.53811,4.43409,3.0,61755.602975161164
1754,21.0,12.85337,1.83277,4.09022,1.0,55196.140916396835
1755,21.0,12.85577,2.62132,3.06941,2.0,53505.419740587524
1756,21.0,12.86897,0.54011,2.08582,3.0,70842.65432510414
1757,21.0,12.88758,1.57351,4.73835,3.0,61455.02980897164
1758,21.0,12.90258,0.10082,4.63573,3.0,98954.53470580124
1759,21.0,12.92959,1.25665,2.42128,1.0,67982.51394256752
1760,21.0,12.9752,2.32607,2.91578,3.0,50832.078972026764
1761,21.0,13.0202,1.67493,3.9846,2.0,58342.39121216663
1762,21.0,13.03521,2.53611,4.28886,1.0,52907.21606753163
1763,21.0,13.05141,1.72715,4.4887,2.0,58359.63599873194
1764,21.0,13.12402,0.33667,4.97299,1.0,88196.91442963057
1765,21.0,13.12462,2.84877,4.90698,1.0,53237.654083130124
1766,21.0,13.14203,0.82396,3.17143,3.0,70753.98420046891
1767,21.0,13.17504,0.67393,4.22645,3.0,70481.60809796638
1768,21.0,13.17624,1.84297,3.17804,2.0,56817.615007418404
1769,21.0,13.22725,1.81896,4.62492,2.0,56964.16160855365
1770,21.0,13.23565,2.63573,2.61572,3.0,53355.60983511596
1771,21.0,13.23685,2.34947,3.05561,3.0,53091.752344212095
1772,21.0,13.25245,2.92258,2.15123,1.0,54127.22333097842
1773,21.0,13.27225,0.55811,3.987,1.0,89845.78357719984
1774,21.0,13.35627,2.47429,4.08362,3.0,50403.18258853731
1775,21.0,13.37848,2.22825,4.9916,3.0,49761.145066345234
1776,21.0,13.39528,2.75755,3.14503,2.0,52406.55833902004
1777,21.0,13.40428,0.45189,4.07642,2.0,83812.27848448973
1778,21.0,13.45709,1.65033,3.56271,2.0,59884.91398907601
1779,21.0,13.46969,2.58052,2.45189,1.0,50937.416167712705
1780,21.0,13.4871,1.9762,4.66273,3.0,55042.01686300241
1781,21.0,13.4907,2.64413,2.76575,3.0,53045.76685866186
1782,21.0,13.53931,1.31786,3.013,3.0,65577.94432284373
1783,21.0,13.62813,2.23965,3.97259,1.0,53065.85267281381
1784,21.0,13.64433,0.88398,3.42228,2.0,73520.30607425945
1785,21.0,13.64553,1.95999,4.70294,2.0,52990.31796284155
1786,21.0,13.66773,1.10422,2.25985,2.0,69097.9972594178
1787,21.0,13.69714,2.63693,4.73715,1.0,51246.79044532243
1788,21.0,13.72294,2.20184,2.22745,2.0,55379.11613817449
1789,21.0,13.76195,2.56971,3.67914,3.0,53949.52666247488
1790,21.0,13.76735,2.35667,3.81296,1.0,51007.25466043139
1791,21.0,13.76795,0.59892,3.74275,3.0,70207.67029492579
1792,21.0,13.77095,0.53411,4.31046,3.0,72167.54279973317
1793,21.0,13.79796,1.44269,3.29326,1.0,61707.05421830613
1794,21.0,13.81476,2.29906,2.36127,2.0,54065.026175687904
1795,21.0,13.81716,0.64453,4.13703,2.0,68965.32917799955
1796,21.0,13.85017,2.5079,2.92839,1.0,51251.95061605634
1797,21.0,13.90838,1.17924,3.18284,3.0,68814.81769683247
1798,21.0,13.92819,0.94279,2.67153,1.0,75963.9421529455
1799,21.0,13.93659,0.59292,3.66353,3.0,69522.50637192941
1800,21.0,13.94439,0.31146,4.08002,2.0,88606.33445052253
1801,21.0,13.981,0.66793,3.0142,2.0,73191.67694270815
1802,21.0,13.9822,0.56891,3.89218,2.0,72805.39848359892
1803,21.0,13.9978,2.61472,2.20284,2.0,51247.83996192338
1804,21.0,14.011,0.71954,2.75615,3.0,72408.04021924762
1805,21.0,14.0188,2.39568,2.72434,2.0,54036.46246304203
1806,21.0,14.0236,0.64753,4.77315,1.0,76486.15488937266
1807,21.0,14.07522,2.53971,4.67113,3.0,49125.31125639182
1808,21.0,14.07642,1.89638,4.09562,2.0,57741.54294985718
1809,21.0,14.11962,1.65813,2.22925,3.0,60505.36459957784
1810,21.0,14.12503,1.38928,3.44509,2.0,66676.04421874465
1811,21.0,14.12803,1.08142,2.9818,1.0,77531.20756760992
1812,21.0,14.13703,0.03301,3.59692,1.0,110672.90196954068
1813,21.0,14.14783,0.92659,2.5053,1.0,76275.88026319725
1814,21.0,14.20724,2.35607,3.24885,3.0,52573.104671910034
1815,21.0,14.24265,2.12623,2.19264,2.0,54070.68141141592
1816,21.0,14.25285,1.14983,3.79436,2.0,75463.32959318749
1817,21.0,14.25945,1.88618,2.86417,1.0,55338.896070414456
1818,21.0,14.31286,1.11862,2.88098,2.0,74715.57265399356
1819,21.0,14.34947,1.4919,4.31826,1.0,66704.50292735244
1820,21.0,14.35487,1.0232,3.08442,3.0,75561.82838124485
1821,21.0,14.38428,0.87618,4.89318,2.0,68555.21402853547
1822,21.0,14.40888,2.25765,3.47449,3.0,53189.49824763899
1823,21.0,14.41848,1.69834,2.85097,1.0,61480.735516566245
1824,21.0,14.45329,1.20744,4.93819,1.0,69020.24061712938
1825,21.0,14.5091,1.08802,3.5207,1.0,72203.35419265424
1826,21.0,14.5187,2.13343,3.35627,2.0,55839.33338553267
1827,21.0,14.54871,2.5097,2.11342,3.0,51713.83298707933
1828,21.0,14.57091,0.18064,2.91458,3.0,104679.63530785835
1829,21.0,14.68074,1.19184,4.30566,3.0,67068.28165256485
1830,21.0,14.68254,1.38088,3.63473,2.0,63259.17496695694
1831,21.0,14.68794,0.41708,3.80036,3.0,77182.16563243473
1832,21.0,14.71854,2.76355,4.43589,3.0,52364.62806878938
1833,21.0,14.79716,2.77315,3.20144,1.0,51882.14725050218
1834,21.0,14.85177,0.18484,2.71054,2.0,97639.0745867812
1835,21.0,14.85477,1.17624,4.38068,2.0,71976.880495919
1836,21.0,14.89258,1.76375,2.82456,3.0,59626.6836559691
1837,21.0,14.90998,0.23705,3.12523,2.0,92254.41201551216
1838,21.0,14.92559,2.30086,2.9878,3.0,50872.349296095046
1839,21.0,14.93399,1.14083,3.54351,1.0,74873.74349976408
1840,21.0,14.985,1.59932,3.59152,1.0,61139.886636986994
1841,22.0,12.05341,0.31506,3.78056,3.0,81156.9965518725
1842,22.0,12.06901,1.29626,4.15983,3.0,64332.75482794049
1843,22.0,12.11882,0.30666,3.41208,2.0,86124.9144056886
1844,22.0,12.15483,1.40428,4.18564,1.0,57365.00675199236
1845,22.0,12.16863,1.62633,3.72174,2.0,59317.539648174614
1846,22.0,12.20824,1.4811,2.19384,3.0,58656.73260409798
1847,22.0,12.21544,1.92158,2.87858,3.0,50588.448598146264
1848,22.0,12.21784,1.62152,3.36347,1.0,57892.16688999782
1849,22.0,12.24965,1.88798,3.62152,2.0,52306.46440873689
1850,22.0,12.26225,2.10642,3.84237,3.0,54353.25892870791
1851,22.0,12.26285,1.5171,2.62232,1.0,58942.528196378604
1852,22.0,12.26945,0.76335,4.9856,3.0,69862.792971561
1853,22.0,12.28506,2.91538,4.97419,3.0,52893.62288701125
1854,22.0,12.31566,0.83537,2.70874,1.0,74213.54615336398
1855,22.0,12.32046,2.26005,3.44449,1.0,51177.51437706743
1856,22.0,12.34327,1.21944,4.93099,3.0,66903.61946974687
1857,22.0,12.38108,1.27045,3.0052,3.0,64754.91901132987
1858,22.0,12.38408,2.69814,4.43049,1.0,54502.42869891213
